Evaluation,Retest1,Retest2,Retest3,Retest4,Retest5,Retest6,Retest7,Retest8,Retest9,Retest10
1,25224.4,24699.6,24743.6,25281.1,25247.5,24779.7,24797.2,24952.3,24588.8,24760.1
10,24945.7,24699.6,24743.6,24841.8,24558.9,24667.1,24472.3,24786.9,24588.8,24673.8
20,24537.4,24699.6,24743.6,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
30,24537.4,24699.6,24743.6,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
40,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
50,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
60,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
70,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
80,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
90,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
100,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
110,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
120,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
130,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
140,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
150,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
160,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
170,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
180,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
190,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
200,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
210,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
220,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
230,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
240,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
250,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
260,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
270,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
280,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
290,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
300,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
310,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
320,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
330,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
340,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
350,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
360,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
370,24537.4,24699.6,24706.2,24714.4,24558.9,24667.1,24472.3,24696.8,24588.8,24673.8
