Evaluation,Retest1,Retest2,Retest3,Retest4,Retest5,Retest6,Retest7,Retest8,Retest9,Retest10
1,25259.7,25215.6,25223.7,25506.2,25150,25339.1,25468.5,25053.8,25400.5,24979.1
10,25259.7,25215.6,25223.7,25209.8,25150,25339.1,25330.8,25053.8,24999.9,24979.1
20,25182.3,25078.2,24819,24965.9,25150,25022.5,24891.6,24937.7,24999.9,24979.1
30,25138.2,25078.2,24819,24939.5,24910.7,24993.9,24884.5,24937.7,24997.4,24979.1
40,25030.4,25040.5,24819,24939.5,24910.7,24993.9,24884.5,24937.3,24793.6,24805.1
50,24983.1,24961.8,24818.3,24939.5,24910.7,24931.5,24884.5,24759.3,24707.2,24805.1
60,24983.1,24847.8,24748.3,24939.5,24910.7,24931.5,24884.5,24759.3,24707.2,24805.1
70,24982,24847.8,24748.3,24939.5,24910.7,24931.5,24884.5,24759.3,24707.2,24805.1
80,24982,24847.8,24748.3,24939.5,24910.7,24931.5,24732.8,24759.3,24677.5,24805.1
90,24982,24847.8,24748.3,24731.9,24910.7,24931.5,24732.8,24759.3,24677.5,24805.1
100,24982,24847.8,24748.3,24731.9,24910.7,24806.5,24732.8,24759.3,24677.5,24783.8
110,24914.1,24847.8,24748.3,24731.9,24800.3,24806.5,24732.8,24759.3,24677.5,24783.8
120,24778,24847.8,24748.3,24731.9,24800.3,24806.5,24732.8,24609.6,24677.5,24783.8
130,24776.5,24847.8,24748.3,24731.9,24800.3,24806.5,24732.8,24609.6,24677.5,24783.8
140,24776.5,24847.8,24748.3,24731.9,24794.3,24806.5,24732.8,24609.6,24677.5,24783.8
150,24776.5,24847.8,24748.3,24731.9,24794.3,24806.5,24701,24609.6,24677.5,24783.8
160,24639.2,24847.8,24748.3,24731.9,24794.3,24806.5,24701,24609.6,24677.5,24783.8
170,24639.2,24847.8,24748.3,24659.4,24794.3,24806.5,24701,24609.6,24677.5,24783.8
180,24639.2,24847.8,24748.3,24659.4,24794.3,24806.5,24684.9,24599,24677.5,24651.8
190,24639.2,24809.2,24748.3,24659.4,24794.3,24806.5,24684.9,24599,24677.5,24651.8
200,24621.9,24680.7,24748.3,24659.4,24794.3,24806.5,24684.9,24599,24677.5,24651.8
210,24621.9,24680.7,24708.7,24659.4,24794.3,24781.1,24684.9,24599,24677.5,24651.8
220,24621.9,24654.8,24651.5,24659.4,24794.3,24781.1,24668.1,24599,24677.5,24651.8
230,24621.9,24654.8,24651.5,24659.4,24794.3,24781.1,24668.1,24599,24622.2,24651.8
240,24621.9,24654.8,24651.5,24659.4,24794.3,24781.1,24668.1,24534.5,24622.2,24651.8
250,24621.9,24654.8,24651.5,24625.7,24763.6,24781.1,24668.1,24534.5,24622.2,24651.8
260,24621.9,24654.8,24651.5,24625.7,24763.6,24750.1,24668.1,24534.5,24622.2,24651.8
270,24621.9,24654.8,24651.5,24625.7,24763.6,24750.1,24614,24534.5,24593.1,24651.8
280,24621.9,24654.8,24651.5,24625.7,24763.6,24750.1,24614,24534.5,24593.1,24651.8
290,24621.9,24654.8,24651.5,24625.7,24763.6,24722.4,24614,24534.5,24593.1,24651.8
300,24621.9,24654.8,24651.5,24625.7,24763.6,24722.4,24614,24534.5,24593.1,24651.8
310,24621.9,24654.8,24651.5,24625.7,24666.8,24722.4,24614,24534.5,24593.1,24651.8
320,24621.9,24654.8,24651.5,24583.3,24666.8,24722.4,24614,24534.5,24593.1,24376.2
330,24621.9,24654.8,24651.5,24583.3,24662.2,24722.4,24614,24534.5,24593.1,24376.2
340,24621.9,24654.8,24651.5,24583.3,24662.2,24722.4,24614,24534.5,24593.1,24376.2
350,24621.9,24654.8,24651.5,24583.3,24662.2,24722.4,24614,24534.5,24593.1,24376.2
360,24621.9,24654.8,24651.5,24583.3,24662.2,24722.4,24614,24534.5,24593.1,24376.2
370,24621.9,24654.8,24651.5,24583.3,24582.7,24722.4,24614,24534.5,24593.1,24376.2
380,24621.9,24654.8,24651.5,24583.3,24582.7,24722.4,24614,24407.9,24593.1,24376.2
390,24621.9,24626.2,24651.5,24583.3,24582.7,24722.4,24614,24407.9,24593.1,24376.2
400,24621.9,24626.2,24651.5,24583.3,24582.7,24722.4,24614,24407.9,24593.1,24376.2
410,24621.9,24626.2,24651.5,24583.3,24582.7,24670.9,24602.4,24407.9,24593.1,24376.2
420,24621.9,24626.2,24651.5,24583.3,24582.7,24670.9,24602.4,24407.9,24593.1,24376.2
430,24621.9,24626.2,24650.6,24583.3,24582.7,24670.9,24519.2,24407.9,24493.1,24376.2
440,24621.9,24626.2,24650.6,24583.3,24582.7,24670.9,24519.2,24407.9,24493.1,24376.2
450,24585.2,24626.2,24650.6,24583.3,24582.7,24670.9,24519.2,24407.9,24493.1,24376.2
460,24585.2,24626.2,24650.6,24583.3,24582.7,24670.9,24519.2,24407.9,24493.1,24376.2
470,24585.2,24626.2,24543.4,24583.3,24582.7,24670.9,24519.2,24407.9,24493.1,24376.2
480,24585.2,24626.2,24543.4,24583.3,24582.7,24670.9,24519.2,24407.9,24493.1,24376.2
490,24547.7,24626.2,24543.4,24583.3,24582.7,24670.9,24519.2,24407.9,24493.1,24376.2
500,24547.7,24626.2,24543.4,24583.3,24582.7,24568.6,24519.2,24407.9,24493.1,24376.2
510,24547.7,24626.2,24543.4,24583.3,24582.7,24568.6,24519.2,24407.9,24493.1,24376.2
520,24547.7,24626.2,24526.6,24583.3,24582.7,24568.6,24519.2,24407.9,24493.1,24376.2
530,24547.7,24626.2,24498,24583.3,24582.7,24568.6,24519.2,24407.9,24493.1,24376.2
540,24547.7,24626.2,24498,24583.3,24582.7,24568.6,24519.2,24407.9,24493.1,24376.2
550,24547.7,24626.2,24498,24583.3,24582.7,24568.6,24519.2,24407.9,24493.1,24376.2
560,24547.7,24626.2,24498,24583.3,24582.7,24568.6,24519.2,24407.9,24493.1,24376.2
570,24547.7,24588.9,24472.7,24583.3,24582.7,24568.6,24472.5,24407.9,24493.1,24376.2
580,24547.7,24588.9,24472.7,24583.3,24582.7,24568.6,24472.5,24407.9,24493.1,24376.2
590,24547.7,24588.9,24372.2,24583.3,24582.7,24568.6,24472.5,24407.9,24493.1,24376.2
600,24547.7,24588.9,24372.2,24437.3,24582.7,24568.6,24472.5,24407.9,24493.1,24376.2
610,24547.7,24588.9,24372.2,24437.3,24582.7,24568.6,24472.5,24407.9,24493.1,24376.2
620,24547.7,24588.9,24372.2,24437.3,24582.7,24568.6,24472.5,24407.9,24493.1,24376.2
630,24547.7,24588.9,24372.2,24437.3,24582.7,24568.6,24472.5,24407.9,24493.1,24376.2
640,24547.7,24588.9,24372.2,24437.3,24582.7,24568.6,24472.5,24407.9,24434.7,24376.2
650,24547.7,24588.9,24372.2,24437.3,24582.7,24568.6,24472.5,24407.9,24434.7,24376.2
660,24547.7,24573.5,24372.2,24437.3,24582.7,24568.6,24472.5,24407.9,24434.7,24376.2
670,24547.7,24573.5,24372.2,24437.3,24582.7,24566.8,24472.5,24407.9,24434.7,24376.2
680,24547.7,24573.5,24372.2,24437.3,24284.2,24566.8,24472.5,24407.9,24434.7,24376.2
690,24547.7,24573.5,24372.2,24437.3,24284.2,24566.8,24472.5,24407.9,24434.7,24376.2
700,24547.7,24573.5,24372.2,24437.3,24284.2,24566.8,24472.5,24407.9,24434.7,24376.2
710,24547.7,24573.5,24372.2,24437.3,24284.2,24566.8,24472.5,24407.9,24434.7,24376.2
720,24547.7,24573.5,24372.2,24437.3,24284.2,24566.8,24472.5,24407.9,24434.7,24376.2
730,24547.7,24573.5,24372.2,24437.3,24284.2,24566.8,24472.5,24407.9,24434.7,24376.2
740,24547.7,24573.5,24372.2,24437.3,24284.2,24566.8,24472.5,24407.9,24434.7,24376.2
750,24547.7,24573.5,24372.2,24437.3,24284.2,24566.8,24472.5,24407.9,24434.7,24376.2
760,24547.7,24573.5,24372.2,24437.3,24284.2,24566.8,24472.5,24407.9,24434.7,24376.2
770,24547.7,24573.5,24372.2,24437.3,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
780,24547.7,24573.5,24372.2,24437.3,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
790,24547.7,24573.5,24372.2,24437.3,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
800,24547.7,24573.5,24372.2,24437.3,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
810,24547.7,24573.5,24372.2,24437.3,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
820,24547.7,24282.9,24372.2,24437.3,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
830,24547.7,24282.9,24372.2,24437.3,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
840,24547.7,24282.9,24372.2,24437.3,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
850,24547.7,24282.9,24372.2,24437.3,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
860,24547.7,24282.9,24372.2,24437.3,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
870,24547.7,24282.9,24372.2,24437.3,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
880,24547.7,24282.9,24372.2,24437.3,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
890,24547.7,24282.9,24372.2,24437.3,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
900,24547.7,24282.9,24372.2,24437.3,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
910,24547.7,24282.9,24372.2,24437.3,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
920,24547.7,24282.9,24372.2,24404.6,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
930,24547.7,24282.9,24372.2,24404.6,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
940,24290,24282.9,24372.2,24404.6,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
950,24290,24282.9,24372.2,24404.6,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
960,24290,24282.9,24372.2,24404.6,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
970,24290,24282.9,24372.2,24404.6,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
980,24290,24282.9,24372.2,24404.6,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
990,24290,24282.9,24372.2,24404.6,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
1000,24290,24282.9,24372.2,24404.6,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
1010,24290,24282.9,24372.2,24404.6,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
1020,24290,24282.9,24372.2,24397.5,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
1030,24290,24282.9,24372.2,24397.5,24284.2,24528.2,24472.5,24407.9,24434.7,24376.2
1040,24290,24282.9,24372.2,24397.5,24284.2,24528.2,24469.8,24407.9,24434.7,24376.2
1050,24290,24282.9,24372.2,24397.5,24284.2,24482.2,24469.8,24407.9,24434.7,24376.2
1060,24290,24282.9,24372.2,24397.5,24284.2,24482.2,24408.8,24407.9,24434.7,24376.2
