Evaluation,Retest1,Retest2,Retest3,Retest4,Retest5,Retest6,Retest7,Retest8,Retest9,Retest10
1,28205.4,28171.1,28059.8,27864,28166.5,28011.1,28350.1,28197.8,28374.1,28073.5
10,27661.9,27749.3,27876,27588.6,27595.2,27721.6,27595.4,27691.8,27884,27736.9
20,27661.9,27749.3,27857.5,27588.6,27595.2,27593.5,27567.1,27691.8,27824.5,27736.9
30,27546.7,27749.3,27717.6,27588.6,27404.8,27593.5,27567.1,27691.8,27824.5,27665.4
40,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
50,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
60,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
70,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
80,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
90,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
100,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
110,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
120,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
130,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
140,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
150,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
160,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
170,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
180,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
190,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
200,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
210,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
220,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
230,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
240,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
250,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
260,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
270,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
280,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
290,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
300,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
310,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
320,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27802,27665.4
330,27546.7,27727.1,27717.6,27588.6,27404.8,27593.5,27567.1,27582.2,27773.1,27665.4
340,27546.7,27727.1,27706.3,27588.6,27404.8,27593.5,27567.1,27582.2,27773.1,27665.4
350,27546.7,27727.1,27706.3,27588.6,27404.8,27593.5,27567.1,27582.2,27773.1,27665.4
360,27546.7,27727.1,27706.3,27588.6,27404.8,27593.5,27567.1,27582.2,27773.1,27665.4
370,27546.7,27727.1,27706.3,27588.6,27404.8,27593.5,27567.1,27582.2,27773.1,27665.4
380,27546.7,27721.3,27706.3,27588.6,27404.8,27593.5,27567.1,27582.2,27665.1,27665.4
390,27546.7,27718.6,27706.3,27588.6,27404.8,27593.5,27567.1,27582.2,27665.1,27665.4
400,27546.7,27718.6,27706.3,27588.6,27404.8,27593.5,27567.1,27582.2,27665.1,27665.4
410,27546.7,27679.7,27649.7,27588.6,27404.8,27593.5,27567.1,27582.2,27665.1,27659.8
420,27546.7,27665.7,27649.7,27588.6,27404.8,27593.5,27567.1,27582.2,27665.1,27659.8
430,27546.7,27665.7,27649.7,27588.6,27404.8,27593.5,27567.1,27582.2,27665.1,27659.8
440,27546.7,27665.7,27649.7,27588.6,27404.8,27593.5,27567.1,27582.2,27665.1,27659.8
450,27546.7,27665.7,27641.7,27588.6,27404.8,27593.5,27567.1,27582.2,27665.1,27659.8
460,27546.7,27649.4,27641.7,27588.6,27404.8,27593.5,27567.1,27582.2,27654.7,27659.8
470,27546.7,27649.4,27641.7,27588.6,27404.8,27593.5,27567.1,27582.2,27654.7,27658.9
480,27546.7,27649.4,27641.7,27588.6,27404.8,27593.5,27567.1,27582.2,27654.7,27653
