Evaluation,Retest1,Retest2,Retest3,Retest4,Retest5,Retest6,Retest7,Retest8,Retest9,Retest10
1,46559.8,45627.3,45322,45550.2,46069.9,45226.4,45934.4,45566,45323.7,45359.3
10,45212,44870.3,45140.4,45153.6,45166.9,45079.6,45238.3,45485,45193.3,44961.2
20,45038.5,44870.3,45140.4,45153.6,44983.6,45003,44992.4,45485,45193.3,44961.2
30,45038.5,44870.3,45140.4,45153.6,44626.5,45003,44961.6,45161.8,45193.3,44961.2
40,45038.5,44870.3,45140.4,45153.6,44626.5,45003,44961.6,45124.9,45193.3,44961.2
50,45038.5,44870.3,44894.2,45153.6,44626.5,45003,44961.6,45124.9,45193.3,44961.2
60,45038.5,44870.3,44894.2,45153.6,44626.5,45003,44961.6,45124.9,45193.3,44961.2
70,45038.5,44870.3,44894.2,45153.6,44626.5,45003,44961.6,45081.2,45193.3,44961.2
80,44714.4,44870.3,44894.2,45153.6,44626.5,45003,44961.6,45081.2,45140.3,44961.2
90,44714.4,44870.3,44894.2,45153.6,44626.5,45003,44961.6,45081.2,45140.3,44961.2
100,44714.4,44870.3,44894.2,45153.6,44626.5,45003,44961.6,45081.2,45140.3,44961.2
110,44714.4,44870.3,44894.2,45153.6,44626.5,45003,44961.6,44894.5,44925.7,44961.2
120,44714.4,44870.3,44894.2,45153.6,44626.5,45003,44961.6,44894.5,44925.7,44961.2
130,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44894.5,44925.7,44961.2
140,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44894.5,44925.7,44961.2
150,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44894.5,44925.7,44961.2
160,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44894.5,44925.7,44961.2
170,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44894.5,44925.7,44961.2
180,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44894.5,44925.7,44961.2
190,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44894.5,44925.7,44961.2
200,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44894.5,44925.7,44961.2
210,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44894.5,44925.7,44961.2
220,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44894.5,44925.7,44961.2
230,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44894.5,44925.7,44961.2
240,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44894.5,44925.7,44961.2
250,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44894.5,44925.7,44961.2
260,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44873,44925.7,44961.2
270,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44873,44925.7,44961.2
280,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44873,44925.7,44961.2
290,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44873,44925.7,44961.2
300,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44873,44925.7,44961.2
310,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44873,44925.7,44787.6
320,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44873,44925.7,44787.6
330,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44873,44925.7,44787.6
340,44714.4,44870.3,44894.2,45153.6,44626.5,44891.7,44961.6,44873,44925.7,44787.6
350,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44873,44925.7,44787.6
360,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44873,44925.7,44787.6
370,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44873,44925.7,44787.6
380,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44873,44925.7,44787.6
390,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44873,44925.7,44787.6
400,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44873,44925.7,44787.6
410,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44873,44925.7,44787.6
420,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44873,44925.7,44787.6
430,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44873,44925.7,44787.6
440,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44873,44925.7,44787.6
450,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44873,44925.7,44787.6
460,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44873,44925.7,44787.6
470,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44873,44925.7,44787.6
480,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44873,44925.7,44787.6
490,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44873,44925.7,44787.6
500,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44873,44925.7,44787.6
510,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44873,44880.2,44787.6
520,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44873,44880.2,44787.6
530,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44873,44880.2,44787.6
540,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44770.7,44880.2,44787.6
550,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44770.7,44880.2,44787.6
560,44714.4,44870.3,44894.2,44925.3,44626.5,44891.7,44961.6,44770.7,44880.2,44787.6
570,44714.4,44870.3,44894.2,44895.5,44626.5,44891.7,44961.6,44770.7,44880.2,44787.6
580,44714.4,44870.3,44894.2,44895.5,44626.5,44891.7,44961.6,44770.7,44880.2,44787.6
590,44714.4,44870.3,44874.3,44895.5,44626.5,44891.7,44961.6,44770.7,44880.2,44787.6
600,44714.4,44839,44874.3,44895.5,44626.5,44891.7,44961.6,44770.7,44880.2,44787.6
610,44714.4,44839,44874.3,44895.5,44626.5,44891.7,44888.3,44770.7,44880.2,44787.6
620,44714.4,44839,44874.3,44895.5,44626.5,44891.7,44888.3,44770.7,44880.2,44787.6
630,44714.4,44839,44874.3,44895.5,44626.5,44810.1,44888.3,44770.7,44880.2,44787.6
640,44714.4,44839,44874.3,44895.5,44626.5,44772.1,44888.3,44770.7,44880.2,44787.6
650,44714.4,44839,44874.3,44872,44626.5,44772.1,44863.1,44770.7,44880.2,44597.7
660,44714.4,44839,44874.3,44872,44626.5,44772.1,44844.7,44666.2,44853,44597.7
670,44714.4,44839,44874.3,44872,44626.5,44772.1,44844.7,44666.2,44850.2,44597.7
680,44714.4,44839,44874.3,44872,44626.5,44670.7,44844.7,44666.2,44659.6,44597.7
690,44714.4,44588.7,44874.3,44789.7,44626.5,44670.7,44844.7,44666.2,44659.6,44597.7
