Evaluation,Retest1,Retest2,Retest3,Retest4,Retest5,Retest6,Retest7,Retest8,Retest9,Retest10
1,44286.1,44484.2,44419.5,43855.5,44314.2,44471,44527.2,44439.3,44470.4,44657.8
10,44286.1,44484.2,44419.5,43855.5,44314.2,44471,44527.2,44439.3,44470.4,44657.8
20,44286.1,44484.2,44419.5,43855.5,44314.2,44471,44527.2,44439.3,44470.4,44657.8
30,44286.1,44484.2,44419.5,43855.5,44314.2,44471,44527.2,44439.3,44470.4,44657.8
40,44286.1,44484.2,44419.5,43855.5,44314.2,44471,44527.2,44439.3,44470.4,44657.8
50,44286.1,44484.2,44419.5,43855.5,44314.2,44471,44486.9,44439.3,44470.4,44657.8
60,44286.1,44484.2,44419.5,43855.5,44314.2,44471,44486.9,44439.3,44470.4,44587.3
70,44286.1,44484.2,44419.5,43855.5,44314.2,44471,44486.9,44439.3,44346.4,44380.4
80,44286.1,44484.2,44419.5,43855.5,44314.2,44471,44486.9,44439.3,44346.4,44380.4
90,44286.1,44484.2,44419.5,43855.5,44314.2,44471,44486.9,44439.3,44346.4,44380.4
100,44286.1,44484.2,44419.5,43855.5,44314.2,44471,44486.9,44439.3,44346.4,44380.4
110,44286.1,44484.2,44419.5,43855.5,44314.2,44471,44486.9,44439.3,44346.4,44380.4
120,44286.1,44484.2,44419.5,43855.5,44314.2,44471,44486.9,44439.3,44346.4,44370
130,44286.1,44484.2,44419.5,43855.5,44314.2,44471,44486.9,44439.3,44346.4,44370
140,44286.1,44484.2,44419.5,43855.5,44314.2,44471,44486.9,44439.3,44346.4,44370
150,44286.1,44484.2,44419.5,43855.5,44314.2,44471,44486.9,44154.2,44346.4,44370
160,44286.1,44484.2,44419.5,43855.5,44314.2,44471,44486.9,44154.2,44346.4,44370
170,44286.1,44484.2,44419.5,43855.5,44314.2,44471,44486.9,44154.2,44346.4,44370
180,44286.1,44466.7,44267.2,43855.5,44314.2,44471,44486.9,44154.2,44346.4,44370
190,44286.1,44466.7,44267.2,43855.5,44243.9,44471,44486.9,44154.2,44346.4,44370
200,44286.1,44345.9,44267.2,43855.5,44243.9,44471,44486.9,44154.2,44346.4,44370
210,44286.1,44345.9,44267.2,43855.5,44243.9,44285.9,44486.9,44154.2,44346.4,44370
220,44286.1,44345.9,44267.2,43855.5,43992.2,44285.9,44486.9,44154.2,44346.4,44370
230,44286.1,44345.9,44267.2,43855.5,43992.2,44285.9,44486.9,44154.2,44346.4,44370
240,44286.1,44345.9,44267.2,43855.5,43992.2,44285.9,44173.1,44154.2,44346.4,44370
250,44286.1,44345.9,44267.2,43855.5,43992.2,44285.9,44173.1,44154.2,44182.5,44252.5
260,44286.1,44305.2,44267.2,43855.5,43992.2,44182.3,44173.1,44154.2,44182.5,44105.4
270,44286.1,44305.2,44267.2,43855.5,43992.2,44182.3,44173.1,44154.2,44182.5,44105.4
280,44286.1,44305.2,44267.2,43855.5,43992.2,44182.3,44173.1,44154.2,44182.5,44105.4
290,44286.1,44305.2,44267.2,43855.5,43992.2,44182.3,44173.1,44154.2,44182.5,44105.4
300,44286.1,44218.7,44267.2,43855.5,43992.2,44182.3,44173.1,44154.2,44182.5,44105.4
310,44286.1,44218.7,44267.2,43855.5,43992.2,44182.3,44173.1,44154.2,44182.5,44105.4
320,44286.1,44218.7,44267.2,43855.5,43992.2,44182.3,44173.1,44154.2,44182.5,44105.4
330,44286.1,44215.7,44258.8,43855.5,43992.2,44182.3,44173.1,44154.2,43968.8,44105.4
340,44286.1,44215.7,44258.8,43855.5,43992.2,44182.3,44173.1,44154.2,43968.8,44105.4
350,44183.1,44120.5,44258.8,43855.5,43992.2,44182.3,44173.1,44154.2,43968.8,44105.4
360,44183.1,44120.5,44258.8,43855.5,43992.2,44182.3,44173.1,44154.2,43968.8,44105.4
370,44183.1,44120.5,44258.8,43855.5,43992.2,44182.3,44173.1,44154.2,43968.8,44105.4
380,44183.1,44120.5,44232.6,43855.5,43992.2,44182.3,44173.1,44154.2,43968.8,44105.4
390,44183.1,44120.5,44232.6,43855.5,43992.2,44182.3,44173.1,44154.2,43968.8,44105.4
400,44183.1,44120.5,43837.1,43855.5,43992.2,44106.2,44173.1,44154.2,43968.8,44105.4
410,44183.1,44120.5,43837.1,43855.5,43992.2,44106.2,44173.1,44154.2,43968.8,44105.4
420,44183.1,44120.5,43837.1,43855.5,43992.2,44106.2,44173.1,44154.2,43968.8,44105.4
430,44183.1,44120.5,43837.1,43855.5,43992.2,44106.2,44173.1,44154.2,43968.8,44105.4
440,44183.1,44120.5,43837.1,43855.5,43992.2,44106.2,44173.1,44154.2,43968.8,44105.4
450,44183.1,44120.5,43837.1,43855.5,43992.2,44106.2,44173.1,44154.2,43968.8,44105.4
460,44183.1,44078.6,43837.1,43855.5,43992.2,44106.2,44173.1,44154.2,43968.8,44105.4
470,44183.1,44078.6,43837.1,43855.5,43992.2,44038.9,44054,44154.2,43968.8,44105.4
480,44183.1,44078.6,43837.1,43855.5,43992.2,44038.9,44054,44154.2,43968.8,44105.4
490,44183.1,44078.6,43837.1,43855.5,43992.2,44038.9,44054,44154.2,43968.8,44105.4
500,44183.1,44078.6,43837.1,43855.5,43992.2,44038.9,43996.2,44154.2,43968.8,44105.4
510,44183.1,44078.6,43837.1,43855.5,43992.2,44038.9,43996.2,44154.2,43968.8,44105.4
520,44183.1,44078.6,43837.1,43855.5,43992.2,44038.9,43996.2,44154.2,43968.8,44105.4
530,44183.1,44078.6,43837.1,43855.5,43992.2,44038.9,43996.2,44154.2,43968.8,44105.4
540,44183.1,44078.6,43837.1,43855.5,43992.2,44038.9,43996.2,44154.2,43968.8,44105.4
550,44183.1,44078.6,43837.1,43855.5,43992.2,44038.9,43996.2,44154.2,43968.8,44105.4
560,44183.1,44078.6,43837.1,43855.5,43992.2,44038.9,43996.2,44154.2,43968.8,44105.4
570,44183.1,44078.6,43837.1,43855.5,43992.2,44038.9,43996.2,44154.2,43968.8,44105.4
580,44179.5,44078.6,43837.1,43855.5,43992.2,44038.9,43996.2,44154.2,43968.8,44105.4
590,44179.5,44078.6,43837.1,43855.5,43992.2,44038.9,43996.2,44154.2,43968.8,44105.4
600,44179.5,44078.6,43837.1,43781.2,43992.2,44038.9,43996.2,44004.2,43968.8,44105.4
610,44179.5,44078.6,43837.1,43781.2,43992.2,44038.9,43996.2,44004.2,43968.8,44105.4
620,44179.5,44078.6,43837.1,43781.2,43992.2,44038.9,43996.2,44004.2,43968.8,44105.4
630,44179.5,44070.3,43837.1,43781.2,43992.2,43947.9,43996.2,44004.2,43968.8,44105.4
640,44179.5,44070.3,43837.1,43781.2,43992.2,43947.9,43996.2,44004.2,43968.8,44105.4
