Evaluation,Retest1,Retest2,Retest3,Retest4,Retest5,Retest6,Retest7,Retest8,Retest9,Retest10
1,27166.9,26883.2,27077.4,27089.5,26800.4,27016.4,27026.4,26854.4,26974.6,27011.7
10,27166.9,26883.2,27077.4,27089.5,26800.4,27016.4,27026.4,26854.4,26974.6,27011.7
20,27166.9,26883.2,27077.4,27089.5,26800.4,27016.4,27026.4,26854.4,26974.6,27011.7
30,27166.9,26883.2,27077.4,27089.5,26800.4,27016.4,27026.4,26854.4,26974.6,27011.7
40,27166.9,26883.2,27077.4,27089.5,26800.4,27016.4,27026.4,26854.4,26974.6,27011.7
50,27166.9,26883.2,27077.4,27089.5,26800.4,27016.4,27026.4,26854.4,26974.6,27011.7
60,27017.1,26883.2,27077.4,27089.5,26800.4,27016.4,27026.4,26854.4,26974.6,27011.7
70,27017.1,26883.2,27077.4,27021.3,26800.4,27016.4,27026.4,26854.4,26974.6,27011.7
80,27017.1,26883.2,27077.4,27021.3,26800.4,27016.4,27026.4,26854.4,26974.6,27011.7
90,27017.1,26883.2,27077.4,27021.3,26800.4,27016.4,27026.4,26854.4,26974.6,27011.7
100,27017.1,26883.2,27077.4,27021.3,26800.4,27016.4,27026.4,26854.4,26974.6,27011.7
110,27017.1,26883.2,27077.4,27021.3,26800.4,27016.4,27026.4,26854.4,26974.6,27011.7
120,27017.1,26883.2,27077.4,27021.3,26800.4,27016.4,27026.4,26854.4,26974.6,27011.7
130,27017.1,26883.2,27077.4,27021.3,26800.4,27016.4,27026.4,26854.4,26974.6,27011.7
140,27017.1,26883.2,27077.4,26929.4,26800.4,27016.4,26985.9,26854.4,26974.6,27011.7
150,27017.1,26883.2,27077.4,26929.4,26800.4,27016.4,26985.9,26854.4,26974.6,27011.7
160,27017.1,26883.2,27016.4,26929.4,26800.4,27016.4,26985.9,26854.4,26974.6,27011.7
170,27017.1,26883.2,27016.4,26929.4,26800.4,27016.4,26985.9,26854.4,26974.6,27011.7
180,27017.1,26883.2,27016.4,26929.4,26800.4,27016.4,26985.9,26854.4,26974.6,26996.1
190,27017.1,26883.2,27016.4,26929.4,26800.4,27016.4,26985.9,26854.4,26974.6,26996.1
200,27017.1,26883.2,27016.4,26929.4,26800.4,27016.4,26985.9,26854.4,26974.6,26996.1
210,27017.1,26883.2,26837.8,26929.4,26800.4,27016.4,26985.9,26854.4,26974.6,26996.1
220,26831.6,26883.2,26837.8,26929.4,26800.4,27016.4,26985.9,26854.4,26974.6,26996.1
230,26831.6,26883.2,26837.8,26929.4,26800.4,27016.4,26985.9,26854.4,26974.6,26996.1
240,26831.6,26883.2,26837.8,26929.4,26800.4,27016.4,26985.9,26854.4,26956.3,26996.1
250,26831.6,26883.2,26837.8,26929.4,26800.4,26979.7,26985.9,26854.4,26956.3,26967.2
260,26831.6,26883.2,26837.8,26929.4,26800.4,26979.7,26985.9,26854.4,26956.3,26967.2
270,26831.6,26883.2,26837.8,26929.4,26800.4,26979.7,26985.9,26854.4,26956.3,26967.2
280,26831.6,26883.2,26837.8,26929.4,26800.4,26979.7,26985.9,26854.4,26956.3,26967.2
290,26831.6,26883.2,26837.8,26929.4,26800.4,26979.7,26985.9,26854.4,26956.3,26967.2
300,26831.6,26883.2,26837.8,26929.4,26800.4,26979.7,26985.9,26854.4,26956.3,26967.2
