Evaluation,Retest1,Retest2,Retest3,Retest4,Retest5,Retest6,Retest7,Retest8,Retest9,Retest10
1,46490.8,45555.1,45175.2,45340.9,45984.7,45053.4,45781.4,45517.2,45219,45258.1
10,45147.2,44780.9,45086.4,45100.9,45040.8,44976.2,45178.1,45348.1,45157.9,44892.6
20,44893.3,44780.9,44991.9,45100.9,44845.1,44827.5,44847.6,45297.9,45157.9,44892.6
30,44893.3,44780.9,44991.9,45100.9,44620.8,44827.5,44797,45119,45154.5,44892.6
40,44893.3,44780.9,44991.9,45076.8,44620.8,44827.5,44797,45030.3,45137.3,44892.6
50,44893.3,44780.9,44844.8,45076.8,44620.8,44827.5,44797,45030.3,45137.3,44892.6
60,44893.3,44780.9,44844.8,45076.8,44620.8,44827.5,44797,45030.3,45031.5,44892.6
70,44893.3,44780.9,44844.8,45076.8,44620.8,44827.5,44797,44920.5,45031.5,44892.6
80,44566.5,44780.9,44844.8,45076.8,44620.8,44827.5,44797,44920.5,45016,44892.6
90,44566.5,44780.9,44844.8,44994.2,44620.8,44827.5,44797,44920.5,45004.8,44892.6
100,44566.5,44780.9,44844.8,44994.2,44620.8,44827.5,44797,44920.5,45004.8,44892.6
110,44566.5,44780.9,44844.8,44994.2,44620.8,44827.5,44797,44796.1,44832.3,44892.6
120,44566.5,44780.9,44844.8,44994.2,44620.8,44827.5,44797,44796.1,44832.3,44892.6
130,44566.5,44780.9,44844.8,44994.2,44620.8,44601.4,44797,44796.1,44832.3,44819.4
140,44566.5,44780.9,44844.8,44994.2,44620.8,44601.4,44797,44796.1,44819.7,44819.4
150,44566.5,44780.9,44844.8,44994.2,44620.8,44601.4,44709.7,44796.1,44819.7,44819.4
160,44566.5,44780.9,44844.8,44994.2,44620.8,44601.4,44709.7,44796.1,44819.7,44819.4
170,44566.5,44780.9,44844.8,44994.2,44620.8,44601.4,44709.7,44796.1,44748.5,44819.4
180,44566.5,44780.9,44844.8,44943.8,44620.8,44601.4,44709.7,44796.1,44748.5,44819.4
190,44566.5,44780.9,44844.8,44943.8,44620.8,44601.4,44709.7,44796.1,44748.5,44819.4
200,44566.5,44780.9,44844.8,44943.8,44620.8,44601.4,44709.7,44796.1,44748.5,44819.4
210,44566.5,44780.9,44844.8,44943.8,44620.8,44601.4,44709.7,44796.1,44748.5,44819.4
220,44566.5,44780.9,44844.8,44943.8,44620.8,44601.4,44709.7,44796.1,44748.5,44819.4
230,44566.5,44780.9,44844.8,44943.8,44620.8,44601.4,44709.7,44796.1,44748.5,44819.4
240,44566.5,44780.9,44844.8,44943.8,44620.8,44601.4,44709.7,44796.1,44748.5,44819.4
250,44566.5,44780.9,44844.8,44943.8,44620.8,44601.4,44709.7,44796.1,44748.5,44819.4
260,44566.5,44780.9,44844.8,44943.8,44620.8,44601.4,44709.7,44680.4,44748.5,44819.4
270,44566.5,44780.9,44844.8,44943.8,44620.8,44601.4,44709.7,44680.4,44748.5,44819.4
280,44566.5,44780.9,44844.8,44943.8,44620.8,44601.4,44709.7,44680.4,44748.5,44819.4
