Evaluation,Retest1,Retest2,Retest3,Retest4,Retest5,Retest6,Retest7,Retest8,Retest9,Retest10
1,46559.8,45627.3,45322,45550.2,46069.9,45226.4,45934.4,45566,45323.7,45359.3
10,45212,44860.9,45140.4,45153.6,45169.9,45079.6,45238.3,45485,45244.5,44961.2
20,45053.2,44860.9,45140.4,45153.6,44972.7,45006.9,44995.7,45485,45244.5,44961.2
30,45053.2,44860.9,45140.4,45153.6,44694.8,45006.9,44946.9,45223.9,45244.5,44961.2
40,45053.2,44860.9,45140.4,45153.6,44694.8,45006.9,44946.9,45180.5,45237.1,44961.2
50,45053.2,44860.9,44889,45153.6,44694.8,45006.9,44946.9,45180.5,45237.1,44961.2
60,45053.2,44860.9,44889,45153.6,44694.8,45006.9,44946.9,45173.8,45237.1,44961.2
70,45053.2,44860.9,44889,45153.6,44694.8,45006.9,44946.9,45071.3,45237.1,44961.2
80,44722.6,44860.9,44889,45153.6,44694.8,45006.9,44946.9,45071.3,45087.8,44961.2
90,44722.6,44860.9,44889,45153.6,44694.8,45006.9,44946.9,45071.3,45087.8,44961.2
100,44722.6,44860.9,44889,45153.6,44694.8,45006.9,44946.9,45071.3,45087.8,44961.2
110,44722.6,44860.9,44889,45153.6,44694.8,45006.9,44946.9,44977.2,44948.1,44961.2
120,44722.6,44860.9,44889,45033.8,44694.8,45006.9,44946.9,44977.2,44948.1,44961.2
130,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44946.9,44977.2,44948.1,44961.2
140,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44946.9,44977.2,44948.1,44961.2
150,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44946.9,44977.2,44948.1,44961.2
160,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44946.9,44977.2,44948.1,44961.2
170,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44946.9,44973.3,44948.1,44961.2
180,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44946.9,44878,44948.1,44961.2
190,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44946.9,44878,44948.1,44961.2
200,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44946.9,44878,44948.1,44961.2
210,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44946.9,44878,44948.1,44961.2
220,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44946.9,44878,44948.1,44961.2
230,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44946.9,44878,44948.1,44961.2
240,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44946.9,44878,44948.1,44961.2
250,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44946.9,44878,44948.1,44961.2
260,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44946.9,44848.2,44948.1,44961.2
270,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44946.9,44848.2,44948.1,44903.8
280,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44946.9,44848.2,44948.1,44903.8
290,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44946.9,44848.2,44948.1,44903.8
300,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44815.4,44848.2,44948.1,44903.8
310,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44815.4,44848.2,44948.1,44840.2
320,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44815.4,44848.2,44948.1,44840.2
330,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44815.4,44826.6,44948.1,44840.2
340,44722.6,44860.9,44889,45033.8,44694.8,44878.8,44815.4,44826.6,44948.1,44840.2
350,44722.6,44860.9,44889,45032.1,44694.8,44878.8,44815.4,44826.6,44948.1,44819
360,44722.6,44860.9,44889,45032.1,44694.8,44878.8,44815.4,44826.6,44948.1,44819
370,44722.6,44860.9,44889,45032.1,44694.8,44878.8,44815.4,44826.6,44948.1,44819
380,44722.6,44528.4,44889,45003,44694.8,44878.8,44815.4,44815.2,44948.1,44819
390,44722.6,44528.4,44889,44971.3,44694.8,44878.8,44815.4,44815.2,44948.1,44819
400,44722.6,44528.4,44889,44961,44694.8,44878.8,44815.4,44815.2,44948.1,44819
410,44722.6,44528.4,44889,44837.2,44694.8,44878.8,44815.4,44815.2,44948.1,44710.6
420,44722.6,44528.4,44889,44837.2,44694.8,44878.8,44815.4,44815.2,44948.1,44710.6
430,44722.6,44528.4,44889,44837.2,44694.8,44878.8,44815.4,44815.2,44948.1,44710.6
440,44722.6,44528.4,44889,44837.2,44694.8,44878.8,44815.4,44698.1,44948.1,44710.6
450,44722.6,44528.4,44889,44778.1,44694.8,44878.8,44815.4,44698.1,44948.1,44701.5
460,44722.6,44528.4,44889,44778.1,44694.8,44878.8,44815.4,44698.1,44948.1,44701.5
470,44722.6,44528.4,44889,44778.1,44694.8,44736.4,44815.4,44612.9,44948.1,44587.7
480,44722.6,44528.4,44889,44778.1,44694.8,44736.4,44815.4,44612.9,44948.1,44587.7
490,44722.6,44528.4,44889,44778.1,44694.8,44736.4,44815.4,44612.9,44948.1,44442.4
500,44722.6,44528.4,44889,44778.1,44694.8,44736.4,44815.4,44352.4,44948.1,44442.4
