Evaluation,Retest1,Retest2,Retest3,Retest4,Retest5,Retest6,Retest7,Retest8,Retest9,Retest10
1,27289.3,26883.2,27292.8,27301.6,26937.6,27072.9,27197.4,26854.4,27319.9,27240.6
10,27289.3,26883.2,27292.8,27301.6,26937.6,27072.9,27197.4,26854.4,27319.9,27240.6
20,26794.8,26883.2,27100.2,27124.8,26937.6,26972,26851,26854.4,27046.2,27219.5
30,26794.8,26883.2,27100.2,27078.3,26937.6,26972,26851,26854.4,27046.2,27058.6
40,26712.9,26883.2,27005.2,27056.5,26937.6,26972,26851,26854.4,27046.2,26921.6
50,26712.9,26883.2,26984.2,26766.3,26810,26972,26802.5,26854.4,27020,26775.8
60,26712.9,26883.2,26918.1,26700.9,26803.8,26972,26802.5,26739.3,27020,26775.8
70,26507.7,26883.2,26758.7,26700.9,26803.8,26854.8,26802.5,26739.3,26937.1,26775.8
80,26507.7,26780.1,26758.7,26700.9,26803.8,26854.8,26618.9,26739.3,26937.1,26775.8
90,26507.7,26780.1,26758.7,26700.9,26803.8,26854.8,26618.9,26739.3,26937.1,26775.8
100,26507.7,26692.2,26758.7,26700.9,26803.8,26854.8,26618.9,26739.3,26822.5,26775.8
110,26507.7,26692.2,26758.7,26700.9,26705.2,26854.8,26618.9,26658.9,26822.5,26667.4
120,26507.7,26692.2,26758.7,26700.9,26705.2,26711.8,26618.9,26658.9,26822.5,26667.4
130,26507.7,26692.2,26758.7,26700.9,26525.8,26711.8,26618.9,26658.9,26822.5,26667.4
140,26507.7,26577.4,26702.7,26700.9,26525.8,26674.1,26570.2,26658.9,26822.5,26483.5
150,26507.7,26577.4,26702.7,26700.9,26525.8,26674.1,26570.2,26658.9,26822.5,26483.5
160,26507.7,26577.4,26702.7,26700.9,26525.8,26674.1,26570.2,26658.9,26822.5,26483.5
170,26507.7,26577.4,26702.7,26700.9,26525.8,26674.1,26570.2,26658.9,26675.9,26483.5
180,26507.7,26577.4,26702.7,26700.9,26525.8,26674.1,26570.2,26658.9,26675.9,26483.5
