Evaluation,Retest1,Retest2,Retest3,Retest4,Retest5,Retest6,Retest7,Retest8,Retest9,Retest10
1,25259.7,25159.2,25223.7,25396.4,25150,25124.5,25192.1,25053.8,25365.7,24979.1
10,25259.7,25159.2,25223.7,25396.4,25150,25124.5,25192.1,25053.8,25365.7,24979.1
20,25237.9,25067.9,25060.8,25212.8,24935.7,25124.5,25019.1,25053.8,25183.6,24979.1
30,25203.7,24913,25023,25212.3,24916.9,25072.6,25019.1,24953.9,25008.8,24814.2
40,25042.5,24913,25023,25047.3,24916.9,24719.4,25019.1,24953.9,24984.6,24814.2
50,25042.5,24809.8,25023,25047.3,24798.1,24719.4,25019.1,24861.7,24984.6,24814.2
60,24986.3,24721.3,24936.8,25035.8,24798.1,24719.4,25019.1,24861.7,24979.2,24814.2
70,24986.3,24721.3,24623.9,24958.7,24798.1,24719.4,24984.1,24861.7,24855.8,24737.7
80,24986.3,24721.3,24623.9,24958.7,24798.1,24719.4,24908.3,24840.4,24855.8,24649
90,24986.3,24715.2,24623.9,24958.7,24798.1,24719.4,24829.4,24840.4,24855.8,24649
100,24986.3,24715.2,24623.9,24929.3,24798.1,24719.4,24829.4,24840.4,24813.5,24631.1
110,24986.3,24715.2,24623.9,24767.8,24683.5,24719.4,24829.4,24840.4,24813.5,24631.1
120,24843.6,24692.9,24623.9,24767.8,24683.5,24719.4,24829.4,24785.7,24598.6,24631.1
130,24843.6,24692.9,24623.9,24767.8,24683.5,24719.4,24455.9,24785.7,24598.6,24506.4
140,24843.6,24619.8,24623.9,24767.8,24683.5,24719.4,24455.9,24785.7,24598.6,24506.4
150,24793.7,24619.8,24623.9,24767.8,24612.7,24719.4,24455.9,24785.7,24598.6,24506.4
160,24793.7,24619.8,24623.9,24767.8,24612.7,24719.4,24455.9,24785.7,24598.6,24506.4
170,24793.7,24619.8,24623.9,24767.8,24612.7,24719.4,24455.9,24785.7,24598.6,24506.4
180,24687.8,24619.8,24623.9,24767.8,24540.9,24719.4,24455.9,24649.7,24598.6,24506.4
190,24588.8,24619.8,24623.9,24767.8,24540.9,24719.4,24455.9,24606.1,24598.6,24506.4
200,24588.8,24619.8,24623.9,24767.8,24540.9,24719.4,24455.9,24523.1,24598.6,24506.4
210,24588.8,24619.8,24623.9,24767.8,24540.9,24719.4,24455.9,24523.1,24598.6,24506.4
220,24588.8,24619.8,24623.9,24705.1,24540.9,24719.4,24455.9,24518.4,24598.6,24506.4
230,24588.8,24619.8,24621.2,24705.1,24540.9,24719.4,24455.9,24518.4,24598.6,24506.4
240,24588.8,24619.8,24621.2,24705.1,24540.9,24719.4,24455.9,24518.4,24598.6,24506.4
250,24588.8,24612.5,24621.2,24705.1,24540.9,24719.4,24455.9,24518.4,24467.3,24506.4
260,24588.8,24612.5,24621.2,24705.1,24482.3,24719.4,24455.9,24518.4,24467.3,24506.4
270,24588.8,24556.1,24621.2,24705.1,24482.3,24719.4,24455.9,24518.4,24467.3,24506.4
280,24588.8,24556.1,24621.2,24705.1,24482.3,24719.4,24455.9,24518.4,24467.3,24506.4
290,24588.8,24556.1,24591.1,24705.1,24482.3,24719.4,24455.9,24518.4,24467.3,24506.4
300,24588.8,24556.1,24591.1,24701.5,24482.3,24719.4,24455.9,24518.4,24467.3,24506.4
310,24588.8,24556.1,24497.3,24701.5,24482.3,24719.4,24455.9,24518.4,24467.3,24506.4
320,24588.8,24556.1,24497.3,24701.5,24482.3,24719.4,24455.9,24518.4,24467.3,24506.4
330,24588.8,24556.1,24497.3,24701.5,24482.3,24719.4,24455.9,24518.4,24467.3,24506.4
340,24588.8,24556.1,24497.3,24699,24482.3,24615.5,24455.9,24518.4,24467.3,24506.4
350,24588.8,24556.1,24497.3,24677.5,24482.3,24615.5,24455.9,24518.4,24467.3,24506.4
360,24588.8,24556.1,24497.3,24677.5,24482.3,24615.5,24455.9,24518.4,24467.3,24506.4
370,24588.8,24556.1,24497.3,24677.5,24482.3,24615.5,24455.9,24518.4,24467.3,24506.4
