Evaluation,Retest1,Retest2,Retest3,Retest4,Retest5,Retest6,Retest7,Retest8,Retest9,Retest10
1,44286.1,44484.2,44419.5,44524.1,44314.2,44471,44527.2,44652.4,44506.1,44657.8
10,44286.1,44484.2,44419.5,44524.1,44314.2,44471,44527.2,44652.4,44506.1,44657.8
20,44286.1,44484.2,44419.5,44524.1,44314.2,44471,44527.2,44652.4,44506.1,44657.8
30,44286.1,44484.2,44419.5,44524.1,44314.2,44471,44527.2,44652.4,44506.1,44657.8
40,44286.1,44484.2,44419.5,44524.1,44314.2,44471,44527.2,44652.4,44506.1,44657.8
50,44286.1,44484.2,44419.5,44524.1,44314.2,44471,44182.9,44652.4,44506.1,44657.8
60,44286.1,44484.2,44419.5,44524.1,44314.2,44471,44182.9,44652.4,44506.1,44657.8
70,44286.1,44484.2,44419.5,44524.1,44314.2,44471,44182.9,44612.8,44506.1,44657.8
80,44286.1,44484.2,44419.5,44524.1,44314.2,44278.1,44182.9,44612.8,44506.1,44657.8
90,44286.1,44484.2,44419.5,44524.1,44314.2,44278.1,44182.9,44612.8,44506.1,44549.2
100,44286.1,44484.2,44419.5,44524.1,44314.2,44278.1,44182.9,44612.8,44506.1,44153.5
110,44286.1,44314.2,44419.5,44524.1,44314.2,44278.1,44001.7,44612.8,43979.7,44153.5
120,44193.4,44314.2,44361.3,44524.1,44314.2,44278.1,44001.7,44192.6,43979.7,44153.5
130,44193.4,44314.2,44361.3,44524.1,44314.2,44278.1,44001.7,44192.6,43979.7,44153.5
140,44193.4,44277.5,44361.3,44524.1,44314.2,44278.1,44001.7,44192.6,43979.7,44153.5
150,44193.4,44277.5,44361.3,44524.1,44314.2,43952.8,44001.7,44192.6,43979.7,43921.8
160,44193.4,44171.7,44361.3,44284.3,44314.2,43952.8,44001.7,44012.6,43979.7,43921.8
170,44193.4,44171.7,43929.7,44284.3,44314.2,43952.8,44001.7,44012.6,43979.7,43921.8
180,44193.4,44171.7,43929.7,44284.3,44281.8,43952.8,44001.7,44012.6,43979.7,43921.8
190,44193.4,44171.7,43929.7,44284.3,44281.8,43952.8,44001.7,44012.6,43979.7,43921.8
200,44193.4,44171.7,43801.9,44284.3,44281.8,43952.8,44001.7,44012.6,43979.7,43921.8
210,44193.4,44171.7,43801.9,44284.3,43926.9,43952.8,44001.7,44012.6,43979.7,43921.8
220,44193.4,44171.7,43801.9,44284.3,43926.9,43952.8,44001.7,44012.6,43979.7,43921.8
230,44193.4,44171.7,43801.9,44284.3,43891.1,43919.9,44001.7,43998.4,43979.7,43921.8
240,44193.4,44171.7,43801.9,44284.3,43891.1,43919.9,44001.7,43998.4,43979.7,43921.8
250,44193.4,44171.7,43801.9,44284.3,43891.1,43919.9,44001.7,43998.4,43979.7,43904.1
260,44193.4,44171.7,43801.9,44284.3,43891.1,43919.9,44001.7,43998.4,43979.7,43904.1
270,44033,44171.7,43801.9,44284.3,43891.1,43919.9,44001.7,43942.8,43979.7,43904.1
280,44033,44171.7,43801.9,44284.3,43891.1,43919.9,44001.7,43942.8,43979.7,43904.1
290,43945.6,44171.7,43801.9,44284.3,43891.1,43919.9,44001.7,43942.8,43979.7,43904.1
300,43945.6,44171.7,43801.9,44284.3,43891.1,43919.9,44001.7,43942.8,43979.7,43904.1
310,43945.6,44171.7,43787.7,44284.3,43891.1,43919.9,44001.7,43942.8,43979.7,43904.1
320,43945.6,43970.6,43787.7,44284.3,43891.1,43919.9,44001.7,43942.8,43979.7,43904.1
330,43945.6,43970.6,43787.7,43983.9,43891.1,43919.9,44001.7,43942.8,43979.7,43904.1
340,43945.6,43970.6,43787.7,43983.9,43891.1,43919.9,44001.7,43942.8,43979.7,43833.9
350,43945.6,43970.6,43787.7,43983.9,43891.1,43919.9,44001.7,43942.8,43979.7,43833.9
360,43945.6,43970.6,43787.7,43983.9,43891.1,43919.9,44001.7,43942.8,43979.7,43833.9
370,43945.6,43970.6,43787.7,43924,43891.1,43919.9,44001.7,43789.3,43979.7,43833.9
380,43945.6,43970.6,43787.7,43924,43891.1,43719.8,44001.7,43789.3,43804.5,43784.6
390,43945.6,43970.6,43787.7,43924,43891.1,43719.8,44001.7,43789.3,43804.5,43739.6
400,43945.6,43970.6,43787.7,43924,43891.1,43719.8,44001.7,43789.3,43804.5,43718.3
410,43945.6,43970.6,43787.7,43924,43891.1,43719.8,44001.7,43745,43804.5,43718.3
420,43934.3,43726.4,43787.7,43924,43891.1,43719.8,44001.7,43745,43804.5,43718.3
430,43934.3,43726.4,43787.7,43924,43891.1,43719.8,44001.7,43745,43804.5,43718.3
440,43905.5,43726.4,43787.7,43924,43891.1,43719.8,43797,43745,43804.5,43718.3
450,43905.5,43726.4,43787.7,43924,43891.1,43719.8,43797,43745,43804.5,43718.3
460,43905.5,43726.4,43780.6,43924,43891.1,43719.8,43797,43745,43804.5,43718.3
470,43905.5,43726.4,43780.6,43890.7,43891.1,43719.8,43797,43745,43804.5,43718.3
480,43905.5,43726.4,43780.6,43890.7,43891.1,43719.8,43797,43745,43804.5,43718.3
490,43905.5,43726.4,43780.6,43890.7,43891.1,43719.8,43797,43745,43804.5,43718.3
500,43905.5,43726.4,43780.6,43890.7,43891.1,43719.8,43797,43745,43804.5,43718.3
510,43775.9,43726.4,43780.6,43890.7,43891.1,43719.8,43676.9,43555.9,43804.5,43718.3
520,43775.9,43726.4,43780.6,43890.7,43891.1,43719.8,43676.9,43555.9,43804.5,43718.3
530,43775.9,43726.4,43780.6,43890.7,43891.1,43719.8,43676.9,43555.9,43804.5,43718.3
540,43775.9,43726.4,43780.6,43890.7,43891.1,43719.8,43676.9,43555.9,43804.5,43718.3
550,43775.9,43726.4,43666,43890.7,43891.1,43618.9,43676.9,43555.9,43579.1,43718.3
560,43775.9,43726.4,43666,43890.7,43891.1,43618.9,43676.9,43555.9,43579.1,43718.3
570,43775.9,43726.4,43666,43890.7,43891.1,43618.9,43676.9,43555.9,43579.1,43718.3
580,43769.4,43726.4,43666,43890.7,43603.7,43618.9,43676.9,43555.9,43579.1,43718.3
590,43769.4,43726.4,43666,43890.7,43603.7,43618.9,43676.9,43555.9,43579.1,43718.3
600,43769.4,43726.4,43666,43890.7,43603.7,43618.9,43676.9,43555.9,43579.1,43712.9
610,43769.4,43726.4,43600.4,43890.7,43603.7,43618.9,43676.9,43555.9,43579.1,43712.9
620,43769.4,43726.4,43600.4,43890.7,43603.7,43618.9,43676.9,43555.9,43579.1,43712.9
630,43769.4,43726.4,43600.4,43570.2,43603.7,43618.9,43676.9,43555.9,43579.1,43712.9
640,43769.4,43726.4,43600.4,43570.2,43603.7,43618.9,43676.9,43555.9,43579.1,43498.2
650,43769.4,43726.4,43354.2,43570.2,43579.9,43618.9,43676.9,43555.9,43504.9,43498.2
660,43769.4,43524.2,43354.2,43570.2,43579.9,43618.9,43676.9,43555.9,43504.9,43498.2
670,43769.4,43524.2,43354.2,43570.2,43579.9,43618.9,43676.9,43555.9,43504.9,43498.2
680,43769.4,43524.2,43354.2,43570.2,43579.9,43618.9,43676.9,43497.9,43504.9,43498.2
690,43769.4,43524.2,43354.2,43570.2,43579.9,43618.9,43676.9,43497.9,43504.9,43498.2
700,43769.4,43524.2,43354.2,43570.2,43579.9,43618.9,43676.9,43497.9,43504.9,43498.2
710,43769.4,43524.2,43354.2,43570.2,43579.9,43618.9,43676.9,43497.9,43504.9,43498.2
720,43769.4,43524.2,43210.2,43570.2,43579.9,43618.9,43676.9,43497.9,43504.9,43498.2
730,43769.4,43524.2,43210.2,43570.2,43579.9,43618.9,43676.9,43497.9,43504.9,43498.2
740,43769.4,43524.2,43210.2,43570.2,43579.9,43618.9,43676.9,43497.9,43504.9,43498.2
750,43769.4,43524.2,43210.2,43570.2,43579.9,43618.9,43676.9,43497.9,43504.9,43498.2
760,43769.4,43524.2,43210.2,43570.2,43579.9,43618.9,43676.9,43497.9,43504.9,43498.2
770,43769.4,43524.2,43210.2,43570.2,43579.9,43618.9,43676.9,43497.9,43504.9,43498.2
780,43769.4,43524.2,43210.2,43570.2,43579.9,43618.9,43676.9,43224.7,43504.9,43498.2
790,43559.9,43524.2,43210.2,43570.2,43579.9,43618.9,43676.9,43224.7,43504.9,43498.2
800,43559.9,43524.2,43210.2,43570.2,43579.9,43618.9,43676.9,43224.7,43504.9,43498.2
810,43559.9,43524.2,43210.2,43570.2,43579.9,43618.9,43676.9,43224.7,43504.9,43498.2
820,43559.9,43524.2,43210.2,43507.6,43579.9,43618.9,43676.9,43224.7,43504.9,43498.2
830,43559.9,43524.2,43210.2,43507.6,43579.9,43618.9,43676.9,43224.7,43504.9,43498.2
840,43559.9,43524.2,43210.2,43507.6,43579.9,43618.9,43676.9,43224.7,43504.9,43498.2
850,43559.9,43524.2,43210.2,43507.6,43579.9,43618.9,43676.9,43224.7,43366.5,43498.2
860,43559.9,43524.2,43210.2,43507.6,43187.5,43548.2,43676.9,43224.7,43366.5,43498.2
870,43559.9,43524.2,43210.2,43332.5,43187.5,43548.2,43676.9,43224.7,43366.5,43498.2
880,43559.9,43524.2,43210.2,43332.5,43187.5,43548.2,43676.9,43224.7,43366.5,43498.2
890,43559.9,43524.2,43210.2,43332.5,43187.5,43548.2,43676.9,43224.7,43366.5,43498.2
900,43559.9,43524.2,43210.2,43332.5,43187.5,43548.2,43676.9,43224.7,43366.5,43498.2
910,43550.2,43524.2,43210.2,43332.5,43187.5,43516.9,43676.9,43224.7,43366.5,43498.2
920,43550.2,43524.2,43210.2,43332.5,43187.5,43516.9,43676.9,43224.7,43366.5,43498.2
930,43550.2,43524.2,43210.2,43332.5,43187.5,43516.9,43676.9,43224.7,43366.5,43498.2
940,43550.2,43524.2,43210.2,43332.5,43187.5,43516.9,43676.9,43224.7,43366.5,43498.2
950,43550.2,43524.2,43210.2,43332.5,43187.5,43516.9,43676.9,43224.7,43366.5,43498.2
960,43550.2,43524.2,43210.2,43332.5,43187.5,43516.9,43676.9,43224.7,43366.5,43498.2
970,43550.2,43524.2,43210.2,43239,43187.5,43516.9,43676.9,43224.7,43366.5,43498.2
980,43550.2,43524.2,43210.2,43239,43187.5,43516.9,43676.9,43224.7,43038,43490.5
990,43550.2,43524.2,43210.2,43239,43187.5,43516.9,43676.9,43224.7,43038,43490.5
