Evaluation,Retest1,Retest2,Retest3,Retest4,Retest5,Retest6,Retest7,Retest8,Retest9,Retest10
1,25259.7,25159.2,25223.7,25396.4,25150,25124.5,25192.1,25053.8,25365.7,24979.1
10,25259.7,25159.2,25223.7,25396.4,25150,25124.5,25192.1,25053.8,25365.7,24979.1
20,25237.9,25159.2,25223.7,25396.4,25037.6,25124.5,25007.5,25053.8,25229.2,24979.1
30,25237.9,24926.1,25075,25396.4,25037.6,25124.5,25007.5,25053.8,25229.2,24979.1
40,25237.9,24926.1,25075,25396.4,25037.6,25008.7,24662.6,25053.8,24947.9,24979.1
50,25198.8,24926.1,25075,25348.5,25037.6,25008.7,24662.6,25053.8,24947.9,24979.1
60,25198.8,24926.1,25028,25348.5,25037.6,25008.7,24662.6,25053.8,24947.9,24979.1
70,25198.8,24926.1,24872,25348.5,25037.6,25008.7,24662.6,25053.8,24947.9,24979.1
80,25198.8,24926.1,24872,25244.7,25037.6,25008.7,24662.6,24755,24947.9,24979.1
90,25198.8,24926.1,24872,25150.3,24987.5,25008.7,24662.6,24755,24947.9,24979.1
100,25198.8,24926.1,24872,25150.3,24890,25008.7,24662.6,24755,24947.9,24979.1
110,25058.7,24923,24872,25038.4,24890,25008.7,24662.6,24755,24947.9,24979.1
120,25058.7,24827.3,24872,24924.6,24890,25008.7,24662.6,24755,24947.9,24979.1
130,25019.1,24827.3,24872,24924.6,24890,25008.7,24662.6,24732.1,24947.9,24979.1
140,25019.1,24827.3,24872,24886.3,24890,25008.7,24662.6,24732.1,24947.9,24979.1
150,25019.1,24827.3,24872,24886.3,24890,25008.7,24662.6,24732.1,24947.9,24979.1
160,25019.1,24827.3,24872,24886.3,24890,24847,24662.6,24732.1,24947.9,24979.1
170,25019.1,24827.3,24872,24886.3,24890,24847,24662.6,24732.1,24947.9,24979.1
180,25019.1,24827.3,24872,24886.3,24890,24847,24662.6,24732.1,24947.9,24979.1
190,25019.1,24827.3,24872,24886.3,24890,24847,24662.6,24732.1,24947.9,24979.1
200,25019.1,24827.3,24839.5,24886.3,24883.5,24847,24662.6,24732.1,24947.9,24979.1
210,25019.1,24827.3,24839.5,24886.3,24883.5,24847,24662.6,24732.1,24947.9,24979.1
220,25019.1,24827.3,24839.5,24886.3,24883.5,24847,24662.6,24732.1,24947.9,24868.8
230,24908.7,24827.3,24839.5,24862.9,24883.5,24847,24662.6,24732.1,24947.9,24829.9
240,24908.7,24827.3,24839.5,24755.9,24883.5,24847,24662.6,24732.1,24947.9,24829.9
250,24908.7,24827.3,24839.5,24755.9,24883.5,24847,24662.6,24732.1,24947.9,24829.9
260,24908.7,24827.3,24839.5,24755.9,24883.5,24847,24662.6,24732.1,24836.6,24829.9
270,24908.7,24827.3,24839.5,24755.9,24883.5,24847,24662.6,24732.1,24836.6,24822
280,24908.7,24624.7,24839.5,24755.9,24883.5,24847,24662.6,24732.1,24836.6,24822
290,24908.7,24624.7,24839.5,24755.9,24883.5,24847,24662.6,24732.1,24836.6,24822
300,24908.7,24624.7,24839.5,24755.9,24883.5,24847,24662.6,24732.1,24836.6,24711.5
310,24908.7,24624.7,24839.5,24755.9,24539,24847,24662.6,24732.1,24836.6,24711.5
320,24908.7,24624.7,24839.5,24755.9,24539,24847,24662.6,24732.1,24836.6,24711.5
330,24902,24624.7,24728.5,24755.9,24539,24847,24662.6,24732.1,24836.6,24711.5
340,24902,24624.7,24728.5,24755.9,24539,24847,24662.6,24732.1,24836.6,24711.5
350,24902,24624.7,24728.5,24755.9,24539,24847,24662.6,24732.1,24836.6,24711.5
360,24902,24624.7,24719.7,24755.9,24539,24847,24662.6,24732.1,24836.6,24711.5
370,24902,24624.7,24719.7,24755.9,24539,24847,24662.6,24728.2,24836.6,24696
380,24902,24624.7,24719.7,24755.9,24539,24847,24662.6,24728.2,24836.6,24696
390,24902,24624.7,24679,24755.9,24539,24847,24662.6,24728.2,24836.6,24696
400,24902,24624.7,24679,24710.9,24539,24708,24662.6,24728.2,24836.6,24696
