Evaluation,Retest1,Retest2,Retest3,Retest4,Retest5,Retest6,Retest7,Retest8,Retest9,Retest10
1,23111.7,23119.2,23325.9,23291,23277.1,23175.2,23383.8,23215,23341.5,22606.3
10,23111.7,23119.2,23325.9,23291,23277.1,23175.2,23383.8,23215,23341.5,22606.3
20,23111.7,23119.2,23196.5,23291,23277.1,23094.6,23217.9,23111.3,23341.5,22606.3
30,23111.7,23119.2,23128.9,23291,23277.1,23086.3,23217.9,23111.3,23341.5,22606.3
40,23111.7,23119.2,23128.9,23291,23277.1,23086.3,23196,23111.3,23300.6,22606.3
50,23111.7,23119.2,23128.9,23244.1,23277.1,23052.3,23196,23111.3,23140.5,22606.3
60,23111.7,23119.2,23128.9,23218.5,23277.1,23052.3,23152.3,23111.3,23140.5,22606.3
70,23111.7,23119.2,23128.9,23218.5,23277.1,23052.3,23147.4,23111.3,23101.5,22606.3
80,23111.7,23119.2,23128.9,23218.5,23237.1,23052.3,23147.4,23111.3,23101.5,22606.3
90,23069.2,23119.2,23128.9,22837.2,23237.1,23052.3,23147.4,23111.3,23101.5,22606.3
100,23069.2,23119.2,23116.4,22837.2,23237.1,23052.3,23147.4,23111.3,23101.5,22606.3
110,23069.2,23119.2,23009.7,22837.2,23237.1,23052.3,23147.4,23111.3,22986.9,22606.3
120,23069.2,23056.4,22950.4,22837.2,23237.1,23052.3,23147.4,23111.3,22986.9,22606.3
130,23069.2,23024.8,22950.4,22837.2,23237.1,22909.8,23020.6,23111.3,22956.2,22606.3
140,23069.2,23024.8,22950.4,22837.2,23237.1,22909.8,23020.6,23111.2,22956.2,22606.3
150,23069.2,23024.8,22950.4,22837.2,23174.4,22909.8,22857.9,23111.2,22956.2,22606.3
160,23069.2,23024.8,22950.4,22837.2,23174.4,22867.7,22688.3,22940.6,22956.2,22606.3
170,23069.2,23024.8,22950.4,22837.2,23109.7,22867.7,22688.3,22940.6,22956.2,22606.3
180,22961.2,23024.8,22950.4,22837.2,23109.7,22823,22688.3,22940.6,22956.2,22606.3
190,22961.2,23024.8,22950.4,22837.2,23109.7,22823,22688.3,22940.6,22892.4,22606.3
200,22961.2,23024.8,22934.5,22837.2,23003.1,22823,22688.3,22882.4,22892.4,22606.3
210,22961.2,23024.8,22934.5,22837.2,23003.1,22823,22688.3,22882.4,22878.8,22606.3
220,22961.2,23024.8,22884.1,22837.2,23003.1,22823,22688.3,22882.4,22878.8,22606.3
230,22892.2,23024.8,22884.1,22837.2,23003.1,22823,22688.3,22882.4,22878.8,22606.3
240,22892.2,23024.8,22884.1,22837.2,23003.1,22823,22688.3,22882.4,22878.8,22606.3
250,22892.2,23024.8,22884.1,22837.2,23003.1,22823,22688.3,22882.4,22878.8,22606.3
260,22670.8,22934,22884.1,22837.2,23003.1,22823,22688.3,22882.4,22878.8,22606.3
