Evaluation,Retest1,Retest2,Retest3,Retest4,Retest5,Retest6,Retest7,Retest8,Retest9,Retest10
1,27166.9,26883.2,27077.4,27089.5,26800.4,27072.9,27150.3,26854.4,27227.3,27210.6
10,27166.9,26883.2,27077.4,27089.5,26800.4,27072.9,27150.3,26854.4,27227.3,27210.6
20,27166.9,26883.2,27077.4,27089.5,26800.4,27072.9,27150.3,26854.4,27227.3,27210.6
30,27166.9,26883.2,27077.4,27089.5,26800.4,27072.9,27148.9,26854.4,27227.3,27097.2
40,27077.3,26883.2,27077.4,27089.5,26800.4,27072.9,27148.9,26854.4,27227.3,27077
50,27077.3,26883.2,27077.4,27089.5,26800.4,27072.9,27148.4,26854.4,27227.3,27077
60,27077.3,26883.2,26944.9,27089.5,26800.4,27072.9,27148.4,26854.4,27227.3,27058.3
70,27077.3,26883.2,26944.9,27089.5,26800.4,27072.9,27011.8,26854.4,27227.3,27058.3
80,27077.3,26883.2,26944.9,27089.5,26800.4,27072.9,27011.8,26854.4,27007.7,27058.3
90,27077.3,26883.2,26944.9,27089.5,26800.4,27072.9,26888.5,26854.4,27007.7,27058.3
100,27005.2,26883.2,26944.9,27089.5,26800.4,27072.9,26768.2,26854.4,27007.7,27058.3
110,27005.2,26883.2,26944.9,27089.5,26800.4,27072.9,26768.2,26854.4,27007.7,26991.8
120,27005.2,26883.2,26944.9,27089.5,26800.4,27072.9,26768.2,26679.3,27007.7,26991.8
130,27005.2,26883.2,26944.9,27089.5,26800.4,27072.9,26768.2,26679.3,27007.7,26991.8
140,27005.2,26883.2,26944.9,26973.5,26800.4,26848.5,26768.2,26679.3,27007.7,26887.3
150,27005.2,26883.2,26944.9,26973.5,26800.4,26848.5,26768.2,26679.3,27007.7,26862.1
160,27005.2,26792.3,26944.9,26973.5,26800.4,26848.5,26768.2,26679.3,27007.7,26862.1
170,27005.2,26792.3,26944.9,26973.5,26800.4,26848.5,26768.2,26679.3,27007.7,26862.1
180,27005.2,26792.3,26944.9,26973.5,26800.4,26848.5,26768.2,26679.3,27007.7,26862.1
190,27005.2,26792.3,26783.1,26973.5,26800.4,26848.5,26768.2,26679.3,27007.7,26862.1
200,27005.2,26792.3,26783.1,26973.5,26800.4,26848.5,26768.2,26679.3,27007.7,26862.1
210,27005.2,26792.3,26783.1,26973.5,26800.4,26848.5,26768.2,26679.3,27007.7,26862.1
220,26789,26792.3,26783.1,26973.5,26800.4,26848.5,26768.2,26679.3,27007.7,26862.1
230,26789,26792.3,26783.1,26973.5,26800.4,26848.5,26768.2,26679.3,27007.7,26862.1
240,26789,26792.3,26783.1,26973.5,26800.4,26848.5,26768.2,26679.3,27007.7,26862.1
250,26789,26792.3,26783.1,26973.5,26800.4,26848.5,26768.2,26679.3,27007.7,26862.1
260,26789,26792.3,26783.1,26858.6,26800.4,26848.5,26768.2,26679.3,27007.7,26862.1
270,26789,26792.3,26783.1,26858.6,26800.4,26699.4,26768.2,26679.3,27007.7,26862.1
280,26789,26792.3,26783.1,26858.6,26800.4,26699.4,26768.2,26679.3,27007.7,26862.1
290,26789,26792.3,26783.1,26858.6,26800.4,26699.4,26768.2,26679.3,27007.7,26862.1
300,26789,26792.3,26783.1,26858.6,26800.4,26699.4,26768.2,26679.3,27007.7,26862.1
310,26789,26578.3,26783.1,26858.6,26800.4,26699.4,26768.2,26679.3,27007.7,26862.1
320,26789,26578.3,26783.1,26858.6,26800.4,26699.4,26768.2,26679.3,26903.1,26862.1
330,26789,26578.3,26783.1,26858.6,26800.4,26699.4,26768.2,26679.3,26903.1,26862.1
340,26789,26578.3,26783.1,26858.6,26800.4,26699.4,26768.2,26679.3,26903.1,26862.1
350,26789,26578.3,26783.1,26858.6,26800.4,26699.4,26768.2,26679.3,26903.1,26839.8
360,26789,26578.3,26783.1,26858.6,26800.4,26699.4,26768.2,26679.3,26903.1,26839.8
370,26789,26578.3,26783.1,26858.6,26800.4,26699.4,26768.2,26679.3,26903.1,26839.8
380,26789,26578.3,26783.1,26858.6,26769.3,26699.4,26768.2,26679.3,26903.1,26839.8
390,26789,26578.3,26738,26858.6,26769.3,26699.4,26768.2,26679.3,26903.1,26839.8
400,26789,26578.3,26738,26858.6,26769.3,26699.4,26768.2,26679.3,26903.1,26839.8
410,26789,26578.3,26738,26858.6,26769.3,26699.4,26768.2,26679.3,26903.1,26839.8
420,26789,26578.3,26738,26858.6,26769.3,26699.4,26768.2,26679.3,26903.1,26839.8
430,26789,26578.3,26738,26858.6,26769.3,26699.4,26768.2,26679.3,26903.1,26839.8
440,26789,26578.3,26738,26858.6,26769.3,26699.4,26768.2,26679.3,26903.1,26839.8
450,26789,26578.3,26738,26858.6,26769.3,26699.4,26768.2,26679.3,26903.1,26839.8
460,26789,26578.3,26738,26858.6,26769.3,26699.4,26768.2,26679.3,26903.1,26839.8
470,26789,26578.3,26738,26858.6,26769.3,26699.4,26768.2,26679.3,26786.1,26839.8
480,26789,26578.3,26738,26853.1,26769.3,26699.4,26768.2,26679.3,26786.1,26839.8
