Evaluation,Retest1,Retest2,Retest3,Retest4,Retest5,Retest6,Retest7,Retest8,Retest9,Retest10
1,25259.7,25215.6,25223.7,25506.2,25150,25339.1,25468.5,25053.8,25400.5,24979.1
10,25259.7,25073.9,25081,25503.1,25150,25339.1,25079.5,25053.8,25350.9,24979.1
20,25257.7,25073.9,24909.3,25490,24830.3,25334.4,25079.5,24692.5,25350.9,24979.1
30,25219.1,25073.9,24909.3,25471.5,24830.3,25334.4,25079.5,24692.5,25350.9,24979.1
40,25219.1,25069.6,24909.3,25471.5,24830.3,25334.4,25079.5,24692.5,25350.9,24979.1
50,25219.1,25069.6,24909.3,25458.1,24830.3,25200.7,25079.5,24692.5,25162.1,24979.1
60,25219.1,24980.2,24909.3,25458.1,24830.3,25200.7,25079.5,24692.5,25162.1,24979.1
70,25008,24980.2,24909.3,25259.5,24830.3,25200.7,24971.7,24692.5,25095.4,24979.1
80,24920.7,24980.2,24909.3,25259.5,24830.3,25002.9,24578.2,24692.5,25048.5,24979.1
90,24701,24980.2,24909.3,25259.5,24830.3,25002.9,24578.2,24692.5,25048.5,24863.3
100,24701,24980.2,24909.3,25259.5,24830.3,25002.9,24578.2,24692.5,24964.3,24863.3
110,24701,24980.2,24909.3,25259.5,24830.3,25002.9,24578.2,24692.5,24964.3,24863.3
120,24701,24980.2,24886.6,25259.5,24830.3,25002.9,24578.2,24692.5,24964.3,24863.3
130,24701,24980.2,24886.6,25259.5,24830.3,25002.9,24578.2,24692.5,24964.3,24863.3
140,24701,24980.2,24886.6,25259.5,24830.3,25002.9,24578.2,24692.5,24964.3,24863.3
150,24701,24831.1,24776,25159.1,24830.3,25002.9,24578.2,24692.5,24964.3,24863.3
160,24701,24831.1,24776,25159.1,24550.6,25002.9,24578.2,24593,24964.3,24863.3
170,24701,24831.1,24776,25159.1,24550.6,25002.9,24578.2,24593,24964.3,24863.3
180,24701,24831.1,24776,25024.9,24550.6,25002.9,24578.2,24593,24964.3,24863.3
190,24701,24831.1,24776,24888.4,24550.6,25002.9,24578.2,24593,24964.3,24863.3
200,24701,24831.1,24709.7,24888.4,24550.6,25002.9,24578.2,24593,24964.3,24863.3
210,24701,24831.1,24709.7,24822.8,24550.6,24882.2,24578.2,24593,24892.4,24624.9
220,24555.3,24831.1,24709.7,24822.8,24550.6,24882.2,24578.2,24593,24892.4,24624.9
230,24555.3,24831.1,24709.7,24822.8,24550.6,24882.2,24539.3,24593,24892.4,24624.9
240,24555.3,24831.1,24709.7,24822.8,24550.6,24882.2,24539.3,24593,24510.6,24624.9
250,24555.3,24831.1,24709.7,24822.8,24550.6,24882.2,24539.3,24593,24510.6,24624.9
260,24555.3,24751.4,24709.7,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24624.9
270,24555.3,24751.4,24709.7,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24624.9
280,24555.3,24751.4,24709.7,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24624.9
290,24555.3,24751.4,24709.7,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24624.9
300,24555.3,24751.4,24709.7,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24624.9
310,24555.3,24751.4,24709.7,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24624.9
320,24555.3,24751.4,24709.7,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24624.9
330,24555.3,24751.4,24586.8,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24624.9
340,24555.3,24751.4,24586.8,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24624.9
350,24555.3,24751.4,24586.8,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24624.9
360,24555.3,24751.4,24586.8,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24624.9
370,24555.3,24751.4,24586.8,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24624.9
380,24555.3,24751.4,24586.8,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24624.9
390,24555.3,24751.4,24586.8,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24624.9
400,24555.3,24751.4,24586.8,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24624.9
410,24555.3,24751.4,24586.8,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24474.9
420,24555.3,24751.4,24586.8,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24474.9
430,24555.3,24751.4,24586.8,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24474.9
440,24511.9,24751.4,24586.8,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24474.9
450,24511.9,24751.4,24586.8,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24474.9
460,24511.9,24751.4,24586.8,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24474.9
470,24511.9,24751.4,24586.8,24822.8,24550.6,24633.7,24539.3,24593,24510.6,24474.9
480,24507.1,24751.4,24586.8,24603.2,24550.6,24633.7,24539.3,24593,24510.6,24474.9
490,24507.1,24751.4,24535.7,24603.2,24550.6,24633.7,24539.3,24593,24510.6,24474.9
500,24507.1,24751.4,24535.7,24603.2,24550.6,24633.7,24539.3,24593,24510.6,24474.9
510,24507.1,24751.4,24535.7,24603.2,24550.6,24633.7,24539.3,24593,24510.6,24474.9
520,24507.1,24751.4,24535.7,24438.8,24550.6,24633.7,24539.3,24593,24510.6,24474.9
530,24507.1,24726.8,24535.7,24438.8,24550.6,24633.7,24539.3,24593,24510.6,24474.9
540,24507.1,24726.8,24535.7,24438.8,24550.6,24633.7,24539.3,24593,24510.6,24474.9
550,24507.1,24726.8,24535.7,24438.8,24550.6,24633.7,24539.3,24568.3,24510.6,24474.9
560,24507.1,24726.8,24535.7,24438.8,24550.6,24633.7,24539.3,24568.3,24510.6,24474.9
570,24507.1,24726.8,24535.7,24345.1,24550.6,24633.7,24539.3,24568.3,24510.6,24474.9
580,24507.1,24726.8,24535.7,24345.1,24550.6,24633.7,24539.3,24568.3,24510.6,24474.9
590,24507.1,24726.8,24535.7,24345.1,24550.6,24633.7,24452.3,24568.3,24510.6,24474.9
600,24507.1,24726.8,24535.7,24345.1,24550.6,24633.7,24452.3,24568.3,24510.6,24474.9
610,24507.1,24726.8,24535.7,24345.1,24550.6,24633.7,24452.3,24568.3,24510.6,24474.9
620,24507.1,24726.8,24535.7,24345.1,24550.6,24633.7,24452.3,24568.3,24510.6,24474.9
630,24507.1,24726.8,24535.7,24345.1,24550.6,24633.7,24452.3,24568.3,24510.6,24474.9
640,24507.1,24726.8,24535.7,24345.1,24550.6,24633.7,24452.3,24568.3,24510.6,24474.9
650,24507.1,24726.8,24535.7,24345.1,24550.6,24633.7,24452.3,24568.3,24510.6,24474.9
660,24507.1,24726.8,24535.7,24345.1,24550.6,24633.7,24452.3,24526.1,24510.6,24474.9
670,24507.1,24726.8,24535.7,24345.1,24550.6,24633.7,24452.3,24526.1,24510.6,24474.9
680,24507.1,24726.8,24535.7,24345.1,24550.6,24633.7,24452.3,24526.1,24510.6,24474.9
690,24507.1,24726.8,24535.7,24345.1,24550.6,24633.7,24452.3,24526.1,24408.7,24474.9
