Evaluation,Retest1,Retest2,Retest3,Retest4,Retest5,Retest6,Retest7,Retest8,Retest9,Retest10
1,23111.7,23119.2,23154.2,23291,23062.2,22984.9,23084.6,23081.3,23064.4,22606.3
10,23111.7,23119.2,23154.2,23291,23062.2,22984.9,23084.6,23081.3,23064.4,22606.3
20,23111.7,23119.2,23154.2,23291,23062.2,22984.9,23084.6,23081.3,23064.4,22606.3
30,23111.7,23119.2,23154.2,23291,23062.2,22984.9,23084.6,23081.3,23064.4,22606.3
40,23111.7,23119.2,23151,23291,23062.2,22984.9,23084.6,23081.3,23064.4,22606.3
50,23111.7,23119.2,23151,23291,23062.2,22984.9,23084.6,23081.3,23064.4,22606.3
60,23111.7,23119.2,23151,23291,23062.2,22984.9,23084.6,23081.3,23064.4,22606.3
70,23111.7,23119.2,23137.8,23291,23062.2,22984.9,23084.6,23081.3,23064.4,22606.3
80,23111.7,23119.2,23137.8,23272.3,23062.2,22938.7,23084.6,23081.3,23064.4,22606.3
90,23111.7,23119.2,23137.8,23272.3,23062.2,22938.7,23084.6,23081.3,23064.4,22606.3
100,23111.7,23119.2,23137.8,23150.7,23062.2,22938.7,23084.6,23081.3,23064.4,22606.3
110,23111.7,23119.2,23137.8,23150.7,23062.2,22938.7,23084.6,23081.3,23064.4,22606.3
120,23060.5,23119.2,23137.8,23150.7,22991.8,22938.7,23084.6,23081.3,23012.1,22606.3
130,23060.5,23119.2,23137.8,23149,22991.8,22938.7,23084.6,23081.3,23012.1,22606.3
140,23060.5,23119.2,23137.8,23149,22991.8,22938.7,23079.3,23081.3,23012.1,22606.3
150,23060.5,23119.2,23137.8,23149,22991.8,22938.7,23079.3,23081.3,23012.1,22606.3
160,23060.5,23119.2,23137.8,23149,22991.8,22938.7,23079.3,23081.3,23012.1,22606.3
170,23060.5,23119.2,23137.8,23149,22991.8,22938.7,23079.3,23081.3,23012.1,22606.3
180,23060.5,23020,23137.8,23149,22991.8,22938.7,23079.3,22976.8,23012.1,22606.3
190,23060.5,23020,23054.7,23149,22991.8,22938.7,23079.3,22976.8,23012.1,22606.3
